f,S_rock
82300000,4.345194447
82333333.33,4.947096779
82366666.67,3.677208936
82400000,3.24449796
82433333.33,3.040528052
82466666.67,3.122525782
82500000,3.341426794
82533333.33,3.34673363
82566666.67,2.920253766
82600000,3.835475483
82633333.33,4.145181985
82666666.67,3.845881832
82700000,3.301939631
82733333.33,3.740735074
82766666.67,4.419892341
82800000,3.616645456
82833333.33,3.505383719
82866666.67,3.16124844
82900000,3.784810721
82933333.33,3.976398916
82966666.67,4.894532345
83000000,3.944406519
83033333.33,3.678777704
83066666.67,4.131271698
83100000,3.731538295
83133333.33,3.147657899
83166666.67,3.385147375
83200000,3.545824577
83233333.33,3.895673273
83266666.67,4.184962136
83300000,3.734931164
83333333.33,3.1306065
83366666.67,2.8889257
83400000,3.519867529
83433333.33,3.92908116
83466666.67,3.073818939
83500000,3.692185308
83533333.33,3.944497878
83566666.67,3.925775561
83600000,2.708042146
83633333.33,2.92115954
83666666.67,3.164599061
83700000,3.518741941
83733333.33,2.883513044
83766666.67,3.29163369
83800000,3.818678773
83833333.33,3.73260468
83866666.67,3.160683065
83900000,3.187128274
83933333.33,3.883693963
83966666.67,3.898638403
84000000,4.956077751
84033333.33,5.339237441
84066666.67,4.704426523
84100000,4.403844949
84133333.33,4.342164094
84166666.67,3.76533456
84200000,3.359317128
84233333.33,3.271855116
84266666.67,3.080986815
84300000,2.914385023
84333333.33,2.804452623
84366666.67,3.64903596
84400000,3.874846582
84433333.33,2.837311163
84466666.67,3.462643629
84500000,3.695010462
84533333.33,3.573192504
84566666.67,3.174793422
84600000,3.368410514
84633333.33,3.199834061
84666666.67,2.863706678
84700000,3.313630434
84733333.33,3.480926044
84766666.67,3.191464342
84800000,3.354373935
84833333.33,3.419015487
84866666.67,2.891690047
84900000,3.355267764
84933333.33,3.865344738
84966666.67,3.557776847
85000000,3.502834155
85033333.33,3.225845892
85066666.67,2.736635701
85100000,3.0976
85133333.33,3.859531356
85166666.67,3.501924624
85200000,3.738654274
85233333.33,3.687916956
85266666.67,3.555377996
85300000,3.414878548
85333333.33,3.14338007
85366666.67,3.537969141
85400000,3.022848186
85433333.33,2.588060475
85466666.67,2.522242657
85500000,2.56275274
85533333.33,3.18879949
85566666.67,3.824422206
85600000,3.16222641
85633333.33,2.642487578
85666666.67,3.542865063
85700000,3.519514825
85733333.33,4.198835399
85766666.67,3.983888257
85800000,3.339558883
85833333.33,2.998597869
85866666.67,3.15541577
85900000,3.22887836
85933333.33,4.185514498
85966666.67,4.294286375
86000000,3.813259901
86033333.33,3.369765119
86066666.67,3.725587112
86100000,4.420110989
86133333.33,4.276181459
86166666.67,4.219059781
86200000,4.196548908
86233333.33,3.814134786
86266666.67,4.745966819
86300000,5.200078215
86333333.33,4.38003368
86366666.67,4.427943816
86400000,3.834304427
86433333.33,3.879670817
86466666.67,4.951181266
86500000,4.996552678
86533333.33,4.869215957
86566666.67,4.400945253
86600000,3.527184486
86633333.33,3.932935485
86666666.67,4.837298777
86700000,4.450230736
86733333.33,5.256262364
86766666.67,4.44384529
86800000,4.334195188
86833333.33,4.223131861
86866666.67,4.431850198
86900000,6.085087439
86933333.33,7.009727513
86966666.67,4.613998512
87000000,3.602126897
87033333.33,3.783682439
87066666.67,4.160314899
87100000,4.003220648
87133333.33,4.429808394
87166666.67,5.613307655
87200000,5.55779682
87233333.33,4.446725343
87266666.67,4.594502223
87300000,5.744094196
87333333.33,4.624925518
87366666.67,5.039558051
87400000,5.319563991
87433333.33,4.793025733
87466666.67,4.273650733
87500000,5.474369229
87533333.33,6.448333973
87566666.67,5.140658359
87600000,5.650109984
87633333.33,6.366386849
87666666.67,6.651653646
87700000,5.481568626
87733333.33,5.191881245
87766666.67,5.962270034
87800000,5.606031702
87833333.33,5.327750309
87866666.67,6.516364082
87900000,6.395239112
87933333.33,8.050952256
87966666.67,7.470989023
88000000,7.014435716
88033333.33,6.854023484
88066666.67,5.233951055
88100000,5.241022692
88133333.33,8.465213526
88166666.67,10.24862261
88200000,7.917256593
88233333.33,7.982834303
88266666.67,7.081996085
88300000,6.280647479
88333333.33,7.638441196
88366666.67,8.512850747
88400000,6.386856092
88433333.33,7.414876043
88466666.67,9.014964215
88500000,8.746894975
88533333.33,7.440609152
88566666.67,8.562359675
88600000,8.773461772
88633333.33,7.674185334
88666666.67,10.00643526
88700000,10.3171046
88733333.33,9.13892804
88766666.67,10.20886211
88800000,9.209501201
88833333.33,9.684444416
88866666.67,8.309290517
88900000,7.263515498
88933333.33,9.412139262
88966666.67,9.684556448
89000000,11.85877353
89033333.33,8.468629628
89066666.67,6.891522779
89100000,9.721269231
89133333.33,10.24713724
89166666.67,9.452248951
89200000,7.912080117
89233333.33,10.88460187
89266666.67,12.49759662
89300000,8.185755878
89333333.33,9.443962049
89366666.67,10.86455868
89400000,10.79827576
89433333.33,11.55513171
89466666.67,12.32813219
89500000,11.50122769
89533333.33,10.87034747
89566666.67,13.69954026
89600000,16.43014073
89633333.33,15.06532806
89666666.67,12.06812017
89700000,13.82654318
89733333.33,13.54129602
89766666.67,11.96605772
89800000,11.71395802
89833333.33,12.31247746
89866666.67,13.65852371
89900000,16.10588661
89933333.33,22.21794012
89966666.67,20.55896964
90000000,17.36713108
90033333.33,17.44771329
90066666.67,19.62185228
95100000,17.11404917
95133333.33,19.63001255
95166666.67,18.17102904
95200000,21.45821255
95233333.33,17.24048249
95266666.67,20.79728464
95300000,21.5172872
95333333.33,14.43395863
95366666.67,18.08504903
95400000,20.82743071
95433333.33,18.5496288
95466666.67,21.75116103
95500000,21.61129495
95533333.33,21.15010196
95566666.67,21.05966442
95600000,13.72389816
95633333.33,17.73158617
95666666.67,17.5421752
95700000,18.36708735
95733333.33,16.11361699
95766666.67,16.95280159
95800000,16.51235733
95833333.33,16.27153437
95866666.67,16.23077822
95900000,17.70194549
95933333.33,16.69738186
95966666.67,11.32124647
96000000,9.590628572
96033333.33,10.95521294
96066666.67,12.1622796
96100000,9.469393709
96133333.33,12.34083175
96166666.67,14.10733318
96200000,15.51962873
96233333.33,14.08380056
96266666.67,11.90184451
96300000,12.1650767
96333333.33,12.10655838
96366666.67,12.11177116
96400000,11.55217452
96433333.33,9.588095496
96466666.67,12.3850361
96500000,11.83745999
96533333.33,10.48455334
96566666.67,11.18212867
96600000,11.20681408
96633333.33,11.17013373
96666666.67,10.0052712
96700000,8.876973331
96733333.33,10.19438052
96766666.67,12.80553342
96800000,12.66966295
96833333.33,9.114040989
96866666.67,8.255502351
96900000,10.4864185
96933333.33,10.78532595
96966666.67,8.846311776
97000000,9.887452603
97033333.33,8.506368899
97066666.67,9.624612751
97100000,9.918632177
97133333.33,8.638197125
97166666.67,9.009908726
97200000,8.894453275
97233333.33,6.59796796
97266666.67,7.771522185
97300000,9.41930729
97333333.33,10.04930576
97366666.67,7.401522889
97400000,6.286538246
97433333.33,8.679304876
97466666.67,8.817657058
97500000,8.414843697
97533333.33,9.255680559
97566666.67,8.383468558
97600000,7.184994474
97633333.33,7.019171994
97666666.67,7.375461008
97700000,7.18241072
97733333.33,7.74220608
97766666.67,7.804022171
97800000,7.342197703
97833333.33,6.853604608
97866666.67,5.852480256
97900000,6.336547563
97933333.33,7.262216523
97966666.67,6.759766002
98000000,5.651883362
98033333.33,6.578686361
98066666.67,7.25937104
98100000,5.493984406
98133333.33,6.628889564
98166666.67,6.209505805
98200000,7.349580642
98233333.33,6.531300921
98266666.67,5.805025247
98300000,4.975143633
98333333.33,4.794396331
98366666.67,4.873921628
98400000,5.291531911
98433333.33,6.38449083
98466666.67,6.683150462
98500000,6.441078533
98533333.33,5.551560631
98566666.67,5.074008533
98600000,5.226029175
98633333.33,5.907398304
98666666.67,6.093704543
98700000,6.117267303
98733333.33,4.813048026
98766666.67,5.084037358
98800000,5.780567127
98833333.33,5.662072599
98866666.67,5.24318862
98900000,6.398936871
98933333.33,6.784430834
98966666.67,5.752763874
99000000,4.505358592
99033333.33,5.304389372
99066666.67,5.204398129
99100000,4.280587206
99133333.33,4.898966916
99166666.67,5.22274235
99200000,5.783899941
99233333.33,6.491972764
99266666.67,6.556114161
99300000,6.088872094
99333333.33,4.486343374
99366666.67,3.798024118
99400000,5.495395539
99433333.33,4.690533704
99466666.67,6.321588833
99500000,4.995345691
99533333.33,4.23431037
99566666.67,5.547230826
99600000,4.750804374
99633333.33,5.902786089
99666666.67,6.6049257
99700000,6.137158974
99733333.33,5.208619418
99766666.67,5.489723976
99800000,6.354740181
99833333.33,5.649658364
99866666.67,4.683190309
99900000,5.053238739
99933333.33,5.042858588
99966666.67,5.8807026
100000000,5.620830147
